,ypred_lstm,ytest
2023-07-22 16:00:00+01:00,1.4324146509170532,0.905312659303395
2023-07-22 20:00:00+01:00,1.2922112941741943,0.8431271242232274
2023-07-23 00:00:00+01:00,1.1964828968048096,0.7715351067592975
2023-07-23 04:00:00+01:00,1.1787385940551758,0.69329785707434
2023-07-23 08:00:00+01:00,0.751280665397644,0.6609125760361501
2023-07-23 12:00:00+01:00,0.9249449372291565,0.6527085900306675
2023-07-23 16:00:00+01:00,0.9356315732002258,0.6204268872530401
2023-07-23 20:00:00+01:00,0.8693565726280212,0.598569963274065
2023-07-24 00:00:00+01:00,0.8574325442314148,0.576531296297255
2023-07-24 04:00:00+01:00,0.8542278409004211,0.5510269382591425
2023-07-24 08:00:00+01:00,0.9440094828605652,0.5716881551717174
2023-07-24 12:00:00+01:00,1.246917486190796,1.14709462445913
2023-07-24 16:00:00+01:00,1.322556972503662,1.0986466447420251
2023-07-24 20:00:00+01:00,1.3891997337341309,1.9458531021752248
2023-07-25 00:00:00+01:00,1.4034115076065063,1.664980467049475
2023-07-25 04:00:00+01:00,1.3946545124053955,2.4853696254272752
2023-07-25 08:00:00+01:00,3.9701294898986816,4.1954238621447
2023-07-25 12:00:00+01:00,4.0264506340026855,4.1999998092651
2023-07-25 16:00:00+01:00,4.049066066741943,4.1999998092651
2023-07-25 20:00:00+01:00,4.025010108947754,4.1999998092651
2023-07-26 00:00:00+01:00,3.8860549926757812,4.1999998092651
2023-07-26 04:00:00+01:00,3.827765941619873,4.1999998092651
2023-07-26 08:00:00+01:00,4.167715549468994,4.1999998092651
2023-07-26 12:00:00+01:00,4.175962448120117,4.1999998092651
2023-07-26 16:00:00+01:00,4.169656753540039,4.1999998092651
2023-07-26 20:00:00+01:00,4.16663122177124,4.1999998092651
2023-07-27 00:00:00+01:00,4.126215934753418,4.1999998092651
2023-07-27 04:00:00+01:00,4.105551242828369,4.1999998092651
2023-07-27 08:00:00+01:00,4.146210193634033,4.1999998092651
2023-07-27 12:00:00+01:00,4.144913673400879,4.1999998092651
2023-07-27 16:00:00+01:00,4.1297607421875,4.191119633909651
2023-07-27 20:00:00+01:00,4.121679782867432,4.094531920549125
2023-07-28 00:00:00+01:00,4.0680108070373535,3.592436461930725
2023-07-28 04:00:00+01:00,4.064629554748535,3.3388124578422502
2023-07-28 08:00:00+01:00,3.9396533966064453,3.15617400181515
2023-07-28 12:00:00+01:00,3.8337857723236084,2.927333126922925
2023-07-28 16:00:00+01:00,3.7140824794769287,2.906925606785375
2023-07-28 20:00:00+01:00,3.69901442527771,2.84278090699035
2023-07-29 00:00:00+01:00,3.530301094055176,1.881612536799375
2023-07-29 04:00:00+01:00,3.623004674911499,1.696078332776975
2023-07-29 08:00:00+01:00,3.094870090484619,2.112571938399125
2023-07-29 12:00:00+01:00,3.091107130050659,2.169534325881825
2023-07-29 16:00:00+01:00,2.9703762531280518,3.9524353944225004
2023-07-29 20:00:00+01:00,2.843921184539795,3.171690181735525
2023-07-30 00:00:00+01:00,2.5634799003601074,2.807092841132225
2023-07-30 04:00:00+01:00,2.5856480598449707,2.2649487579075025
2023-07-30 08:00:00+01:00,3.7350354194641113,2.985690795439631
2023-07-30 12:00:00+01:00,3.779933452606201,4.1999998092651
2023-07-30 16:00:00+01:00,3.7547049522399902,4.1999998092651
2023-07-30 20:00:00+01:00,3.6609413623809814,4.1999998092651
2023-07-31 00:00:00+01:00,3.326620101928711,4.1999998092651
2023-07-31 04:00:00+01:00,3.237764835357666,4.1999998092651
2023-07-31 08:00:00+01:00,3.902000904083252,4.1999998092651
2023-07-31 12:00:00+01:00,3.922523021697998,4.1999998092651
2023-07-31 16:00:00+01:00,3.9054348468780518,4.1999998092651
2023-07-31 20:00:00+01:00,3.8181583881378174,4.1999998092651
2023-08-01 00:00:00+01:00,3.5604851245880127,4.1999998092651
2023-08-01 04:00:00+01:00,3.4532253742218018,3.99262855372415
2023-08-01 08:00:00+01:00,3.8752894401550293,3.46885729630025
2023-08-01 12:00:00+01:00,3.832393169403076,3.407365938312925
2023-08-01 16:00:00+01:00,3.7694311141967773,3.6933429657098
2023-08-01 20:00:00+01:00,3.7065954208374023,4.1999998092651
2023-08-02 00:00:00+01:00,3.515347957611084,4.1999998092651
2023-08-02 04:00:00+01:00,3.462923288345337,4.1999998092651
2023-08-02 08:00:00+01:00,3.9189705848693848,4.1999998092651
2023-08-02 12:00:00+01:00,3.915565013885498,4.1999998092651
2023-08-02 16:00:00+01:00,3.85467791557312,4.1999998092651
2023-08-02 20:00:00+01:00,3.7576334476470947,4.073131347884551
2023-08-03 00:00:00+01:00,3.5202383995056152,4.0987998473661005
2023-08-03 04:00:00+01:00,3.468259811401367,4.1999998092651
2023-08-03 08:00:00+01:00,4.047311305999756,4.1999998092651
2023-08-03 12:00:00+01:00,4.03792667388916,4.1999998092651
2023-08-03 16:00:00+01:00,3.9899425506591797,4.1999998092651
2023-08-03 20:00:00+01:00,3.927130699157715,4.0923892745671
2023-08-04 00:00:00+01:00,3.7360105514526367,3.5602650935747002
2023-08-04 04:00:00+01:00,3.682291269302368,4.142119572003125
2023-08-04 08:00:00+01:00,4.131302356719971,4.1999998092651
2023-08-04 12:00:00+01:00,4.141604423522949,4.1999998092651
2023-08-04 16:00:00+01:00,4.131379127502441,4.1999998092651
2023-08-04 20:00:00+01:00,4.117948055267334,4.1999998092651
2023-08-05 00:00:00+01:00,4.0671162605285645,4.1999998092651
2023-08-05 04:00:00+01:00,4.025108337402344,4.182371542590625
2023-08-05 08:00:00+01:00,4.160159587860107,3.069369417105825
2023-08-05 12:00:00+01:00,4.164004325866699,3.5541093352703252
2023-08-05 16:00:00+01:00,4.150271892547607,4.1999998092651
2023-08-05 20:00:00+01:00,4.142469882965088,4.1999998092651
2023-08-06 00:00:00+01:00,4.09694242477417,4.1999998092651
2023-08-06 04:00:00+01:00,4.079897880554199,4.1999998092651
2023-08-06 08:00:00+01:00,4.177012920379639,4.1999998092651
2023-08-06 12:00:00+01:00,4.1840033531188965,4.1999998092651
2023-08-06 16:00:00+01:00,4.180316925048828,4.1999998092651
2023-08-06 20:00:00+01:00,4.178558349609375,4.1999998092651
2023-08-07 00:00:00+01:00,4.165657043457031,4.1999998092651
2023-08-07 04:00:00+01:00,4.155582427978516,4.1999998092651
2023-08-07 08:00:00+01:00,4.14588737487793,4.1999998092651
2023-08-07 12:00:00+01:00,4.140079021453857,4.1999998092651
2023-08-07 16:00:00+01:00,4.116082668304443,4.1999998092651
2023-08-07 20:00:00+01:00,4.10477352142334,4.1999998092651
2023-08-08 00:00:00+01:00,4.048691272735596,4.1999998092651
2023-08-08 04:00:00+01:00,4.060518264770508,4.1999998092651
2023-08-08 08:00:00+01:00,4.055274963378906,4.1999998092651
2023-08-08 12:00:00+01:00,4.022007942199707,4.1999998092651
2023-08-08 16:00:00+01:00,3.960956335067749,4.1999998092651
2023-08-08 20:00:00+01:00,3.8740503787994385,4.1999998092651
2023-08-09 00:00:00+01:00,3.7244927883148193,4.1999998092651
2023-08-09 04:00:00+01:00,3.731299638748169,4.1999998092651
2023-08-09 08:00:00+01:00,3.950491428375244,4.1999998092651
2023-08-09 12:00:00+01:00,3.922532558441162,4.1999998092651
2023-08-09 16:00:00+01:00,3.8669331073760986,4.1999998092651
2023-08-09 20:00:00+01:00,3.740417242050171,4.188182699434625
2023-08-10 00:00:00+01:00,3.552591323852539,3.7455849302807254
2023-08-10 04:00:00+01:00,3.4919769763946533,3.42880244442705
2023-08-10 08:00:00+01:00,3.399064064025879,3.357978335053725
2023-08-10 12:00:00+01:00,3.4303135871887207,3.2028413556440003
2023-08-10 16:00:00+01:00,3.235255718231201,2.984263097697975
2023-08-10 20:00:00+01:00,2.9442927837371826,2.894618933442575
2023-08-11 00:00:00+01:00,2.519108295440674,2.5757054170048255
2023-08-11 04:00:00+01:00,2.5120255947113037,1.9898164310747
2023-08-11 08:00:00+01:00,2.261507987976074,2.0656269999487
2023-08-11 12:00:00+01:00,2.4542436599731445,2.2069586683666254
2023-08-11 16:00:00+01:00,2.2598936557769775,2.123044213345325
2023-08-11 20:00:00+01:00,1.952850580215454,1.91761047862735
2023-08-12 00:00:00+01:00,1.6318655014038086,1.6420279795958002
2023-08-12 04:00:00+01:00,1.57839035987854,1.6079172463773
2023-08-12 08:00:00+01:00,1.5710159540176392,1.7117163660937
2023-08-12 12:00:00+01:00,1.8483351469039917,1.9768347588317
2023-08-12 16:00:00+01:00,1.8165594339370728,1.913966842572775
2023-08-12 20:00:00+01:00,1.6043609380722046,1.7043563390288
2023-08-13 00:00:00+01:00,1.4275999069213867,1.457004616591925
2023-08-13 04:00:00+01:00,1.3516786098480225,1.449842965230075
2023-08-13 08:00:00+01:00,1.4441479444503784,1.473312871003925
2023-08-13 12:00:00+01:00,1.7373552322387695,1.749962944306
2023-08-13 16:00:00+01:00,1.7357820272445679,1.745470629351275
2023-08-13 20:00:00+01:00,1.5857402086257935,3.7873516071634503
2023-08-14 00:00:00+01:00,1.4285409450531006,4.1999998092651
2023-08-14 04:00:00+01:00,1.3612171411514282,4.1286435037556
2023-08-14 08:00:00+01:00,2.749993324279785,3.3643442285303253
2023-08-14 12:00:00+01:00,2.885589599609375,3.008543539299925
2023-08-14 16:00:00+01:00,2.924182176589966,2.55974382067885
2023-08-14 20:00:00+01:00,2.681347131729126,2.16998944678525
2023-08-15 00:00:00+01:00,2.2599823474884033,1.8238261468682
2023-08-15 04:00:00+01:00,2.122499942779541,1.723809091873875
2023-08-15 08:00:00+01:00,1.7766568660736084,1.743380357812625
2023-08-15 12:00:00+01:00,1.8524729013442993,1.758853244207375
2023-08-15 16:00:00+01:00,1.7177354097366333,1.71391736890125
2023-08-15 20:00:00+01:00,1.5766499042510986,1.571182403410525
2023-08-16 00:00:00+01:00,1.3078066110610962,1.347119542484975
2023-08-16 04:00:00+01:00,1.3262996673583984,1.10357904936335
2023-08-16 08:00:00+01:00,1.0231086015701294,1.0804927648728748
2023-08-16 12:00:00+01:00,1.2789733409881592,1.297006159956375
2023-08-16 16:00:00+01:00,1.2303869724273682,1.1233267206227224
2023-08-16 20:00:00+01:00,1.093707799911499,0.9552745581481025
2023-08-17 00:00:00+01:00,1.0153518915176392,0.931199210368185
2023-08-17 04:00:00+01:00,0.9944857954978943,0.919806715037535
2023-08-17 08:00:00+01:00,0.9653851389884949,0.919747638133695
2023-08-17 12:00:00+01:00,1.266502857208252,1.2118748786044
2023-08-17 16:00:00+01:00,1.291216254234314,1.1117389696753
2023-08-17 20:00:00+01:00,1.2625384330749512,1.0460433743097002
2023-08-18 00:00:00+01:00,1.2142796516418457,1.0214648680334
2023-08-18 04:00:00+01:00,1.1387293338775635,0.9845459865842525
2023-08-18 08:00:00+01:00,0.6748297214508057,1.01659387210676
2023-08-18 12:00:00+01:00,0.8770800232887268,1.0012328730031275
2023-08-18 16:00:00+01:00,0.8449451327323914,0.967030947898195
2023-08-18 20:00:00+01:00,0.8046134114265442,0.9587513850523325
2023-08-19 00:00:00+01:00,0.7794870138168335,0.866037438940805
2023-08-19 04:00:00+01:00,0.7691401243209839,0.8150907249194974
2023-08-19 08:00:00+01:00,0.6185746192932129,0.821433382960165
2023-08-19 12:00:00+01:00,0.8154539465904236,0.8291664770366725
2023-08-19 16:00:00+01:00,0.7939867973327637,0.8007269392083975
2023-08-19 20:00:00+01:00,0.7540229558944702,0.7772354781627652
2023-08-20 00:00:00+01:00,0.7234935760498047,0.76467708517039
2023-08-20 04:00:00+01:00,0.6811543107032776,0.7432817853579675
2023-08-20 08:00:00+01:00,0.5025148391723633,0.7523465889787752
2023-08-20 12:00:00+01:00,0.6808537840843201,0.7615669587704049
2023-08-20 16:00:00+01:00,0.6602306962013245,0.7338595459105149
2023-08-20 20:00:00+01:00,0.6351574063301086,0.718711761541485
2023-08-21 00:00:00+01:00,0.6218485832214355,0.706047108885355
2023-08-21 04:00:00+01:00,0.5837087035179138,0.681257260637695
2023-08-21 08:00:00+01:00,0.49917516112327576,0.7087465718157757
2023-08-21 12:00:00+01:00,0.6855376362800598,0.879813026958083
2023-08-21 16:00:00+01:00,0.6651155948638916,0.9576021009756918
2023-08-21 20:00:00+01:00,0.6392471790313721,0.9504615248939909
2023-08-22 00:00:00+01:00,0.6174511909484863,0.7872202946357838
2023-08-22 04:00:00+01:00,0.5740678310394287,0.6667608454140763
2023-08-22 08:00:00+01:00,0.5086463093757629,0.6701138458687025
2023-08-22 12:00:00+01:00,0.6913045048713684,0.8642200199958026
2023-08-22 16:00:00+01:00,0.6651514768600464,0.9317367224477751
2023-08-22 20:00:00+01:00,0.6381759643554688,0.9306956524662175
2023-08-23 00:00:00+01:00,0.6079095005989075,0.86712562983294
2023-08-23 04:00:00+01:00,0.5674266815185547,0.84099248679409
2023-08-23 08:00:00+01:00,0.532192587852478,0.8612895140212949
2023-08-23 12:00:00+01:00,0.7181150913238525,0.8862000162481125
2023-08-23 16:00:00+01:00,0.693362295627594,0.84228139065873
2023-08-23 20:00:00+01:00,0.6691919565200806,0.8348486993544325
2023-08-24 00:00:00+01:00,0.6374751329421997,0.7828975602348675
2023-08-24 04:00:00+01:00,0.5876625180244446,0.5865705217218975
2023-08-24 08:00:00+01:00,0.5111808776855469,0.5877179544423274
2023-08-24 12:00:00+01:00,0.6910860538482666,0.7155788067397025
2023-08-24 16:00:00+01:00,0.6623321175575256,0.7997566215009075
2023-08-24 20:00:00+01:00,0.6524974703788757,0.975096436852045
2023-08-25 00:00:00+01:00,0.6266395449638367,1.582354014666725
2023-08-25 04:00:00+01:00,0.5869176387786865,1.60162523039095
2023-08-25 08:00:00+01:00,1.3357983827590942,1.214914704196375
2023-08-25 12:00:00+01:00,1.6227058172225952,1.0232609461171924
2023-08-25 16:00:00+01:00,1.6502025127410889,0.9338352084159874
2023-08-25 20:00:00+01:00,1.6459379196166992,0.9362033467865349
2023-08-26 00:00:00+01:00,1.4703947305679321,1.17641118849245
2023-08-26 04:00:00+01:00,1.3216277360916138,1.385722775087575
2023-08-26 08:00:00+01:00,3.350055694580078,1.212815448166025
2023-08-26 12:00:00+01:00,3.4972758293151855,1.193164660922095
2023-08-26 16:00:00+01:00,3.5687570571899414,4.17278029134375
2023-08-26 20:00:00+01:00,3.6437785625457764,4.1999998092651
2023-08-27 00:00:00+01:00,3.422393798828125,3.3265925707749
2023-08-27 04:00:00+01:00,3.3253893852233887,3.8448853684041255
2023-08-27 08:00:00+01:00,4.17061185836792,4.1999998092651
2023-08-27 12:00:00+01:00,4.187650203704834,4.1999998092651
2023-08-27 16:00:00+01:00,4.187903881072998,4.1999998092651
2023-08-27 20:00:00+01:00,4.1903605461120605,4.1999998092651
2023-08-28 00:00:00+01:00,4.181884288787842,4.1999998092651
2023-08-28 04:00:00+01:00,4.1701507568359375,4.1999998092651
2023-08-28 08:00:00+01:00,4.195840358734131,4.1884081828768505
2023-08-28 12:00:00+01:00,4.198894500732422,4.178952773865975
2023-08-28 16:00:00+01:00,4.198712348937988,4.1999998092651
2023-08-28 20:00:00+01:00,4.1983842849731445,3.656342212012075
2023-08-29 00:00:00+01:00,4.197171211242676,2.6169534133468497
2023-08-29 04:00:00+01:00,4.19442892074585,2.77086066365585
2023-08-29 08:00:00+01:00,4.193988800048828,2.015924110943417
2023-08-29 12:00:00+01:00,4.198379993438721,3.76974088099395
2023-08-29 16:00:00+01:00,4.197773456573486,3.228091137313675
2023-08-29 20:00:00+01:00,4.196528434753418,4.188222659053475
2023-08-30 00:00:00+01:00,4.195216178894043,4.1999998092651
2023-08-30 04:00:00+01:00,4.19273042678833,4.1999998092651
2023-08-30 08:00:00+01:00,4.183623790740967,4.155824401720874
2023-08-30 12:00:00+01:00,4.191823482513428,3.6785302392452
2023-08-30 16:00:00+01:00,4.190155982971191,3.1140368270067
2023-08-30 20:00:00+01:00,4.185863971710205,4.15135547461605
2023-08-31 00:00:00+01:00,4.178231716156006,4.1449503186225
2023-08-31 04:00:00+01:00,4.177517890930176,4.1439200576154
2023-08-31 08:00:00+01:00,4.0870747566223145,4.163663561470425
2023-08-31 12:00:00+01:00,4.017745494842529,4.142258090644925
2023-08-31 16:00:00+01:00,3.9628634452819824,4.131669677880925
2023-08-31 20:00:00+01:00,3.919076919555664,4.130258822712175
2023-09-01 00:00:00+01:00,3.765526294708252,4.0981202029195245
2023-09-01 04:00:00+01:00,3.8611161708831787,4.07840425959315
2023-09-01 08:00:00+01:00,3.773266077041626,4.1052816678737
2023-09-01 12:00:00+01:00,3.757399320602417,4.134453675741092
2023-09-01 16:00:00+01:00,3.6610612869262695,4.159184355610815
2023-09-01 20:00:00+01:00,3.394638776779175,4.1251958162939495
2023-09-02 00:00:00+01:00,3.0306408405303955,4.024513105398587
2023-09-02 04:00:00+01:00,3.007580280303955,3.63323971019065
2023-09-02 08:00:00+01:00,3.1177239418029785,3.280055206212475
2023-09-02 12:00:00+01:00,3.1719143390655518,2.7430676831028
2023-09-02 16:00:00+01:00,2.9502944946289062,2.491774191917425
2023-09-02 20:00:00+01:00,2.591938018798828,2.01324418409145
2023-09-03 00:00:00+01:00,2.1759603023529053,1.844343722788025
2023-09-03 04:00:00+01:00,2.1520190238952637,1.729170028298475
2023-09-03 08:00:00+01:00,1.7241653203964233,1.67682444392635
2023-09-03 12:00:00+01:00,1.9137721061706543,1.6075969343985501
2023-09-03 16:00:00+01:00,1.7470369338989258,1.500079017421275
2023-09-03 20:00:00+01:00,1.4975087642669678,1.4530216486489
2023-09-04 00:00:00+01:00,1.309683918952942,1.348162091624125
2023-09-04 04:00:00+01:00,1.311700463294983,1.322429003634725
2023-09-04 08:00:00+01:00,1.1675819158554077,1.348312926478225
2023-09-04 12:00:00+01:00,1.4564087390899658,1.558654486086875
2023-09-04 16:00:00+01:00,1.416407823562622,1.6462686596096
2023-09-04 20:00:00+01:00,1.2509028911590576,1.4458069227118249
2023-09-05 00:00:00+01:00,1.183921217918396,1.154290854218425
2023-09-05 04:00:00+01:00,1.1396209001541138,1.1338313343976
2023-09-05 08:00:00+01:00,0.9605865478515625,1.21049645084725
2023-09-05 12:00:00+01:00,1.1950867176055908,1.459831946498125
2023-09-05 16:00:00+01:00,1.1634197235107422,1.24169292448635
2023-09-05 20:00:00+01:00,1.0618149042129517,1.1070482187529
2023-09-06 00:00:00+01:00,1.0334993600845337,0.9480394187812025
2023-09-06 04:00:00+01:00,0.9725472927093506,0.8493845555011775
2023-09-06 08:00:00+01:00,0.698051929473877,0.83765547243555
2023-09-06 12:00:00+01:00,0.8842418193817139,0.9323616618560775
2023-09-06 16:00:00+01:00,0.8446929454803467,0.9280303005418424
2023-09-06 20:00:00+01:00,0.792873740196228,0.9263964815080226
2023-09-07 00:00:00+01:00,0.8062784671783447,0.8027119466192175
2023-09-07 04:00:00+01:00,0.7560258507728577,0.7382505837638276
2023-09-07 08:00:00+01:00,0.5851986408233643,0.74618105837171
2023-09-07 12:00:00+01:00,0.7786832451820374,0.900577870263455
2023-09-07 16:00:00+01:00,0.750899612903595,0.91596621214998
2023-09-07 20:00:00+01:00,0.7217258810997009,0.9125064929770975
2023-09-08 00:00:00+01:00,0.737790048122406,0.72133274257339
2023-09-08 04:00:00+01:00,0.6925943493843079,0.6392258868180224
2023-09-08 08:00:00+01:00,0.5316528677940369,0.6515365911195475
2023-09-08 12:00:00+01:00,0.715109646320343,0.8724450440605525
2023-09-08 16:00:00+01:00,0.6899258494377136,0.8895123965179426
2023-09-08 20:00:00+01:00,0.6740545034408569,0.8768443342438524
2023-09-09 00:00:00+01:00,0.6780797243118286,0.6654150747969324
2023-09-09 04:00:00+01:00,0.6477475762367249,0.58092957735062
2023-09-09 08:00:00+01:00,0.4593484103679657,0.58408245444298
2023-09-09 12:00:00+01:00,0.6219050288200378,0.5845187713571475
2023-09-09 16:00:00+01:00,0.5940828919410706,0.6685022523883775
2023-09-09 20:00:00+01:00,0.5874300599098206,0.5499621331691775
2023-09-10 00:00:00+01:00,0.5894287824630737,0.53094998388207
2023-09-10 04:00:00+01:00,0.5722212195396423,0.5119241476059
2023-09-10 08:00:00+01:00,0.4265992343425751,0.5248368506791975
2023-09-10 12:00:00+01:00,0.5921826362609863,0.83601148633399
2023-09-10 16:00:00+01:00,0.5658316612243652,0.7068100128117025
2023-09-10 20:00:00+01:00,0.5574843287467957,0.5103700408068426
2023-09-11 00:00:00+01:00,0.5546969175338745,0.476823532653525
2023-09-11 04:00:00+01:00,0.5414016842842102,0.45763194851465
2023-09-11 08:00:00+01:00,0.3875523805618286,0.4781568867865025
2023-09-11 12:00:00+01:00,0.5382661819458008,0.5131874436113425
2023-09-11 16:00:00+01:00,0.5112169981002808,0.4550420429796175
2023-09-11 20:00:00+01:00,0.5096351504325867,0.2063864811628875
2023-09-12 00:00:00+01:00,0.5092432498931885,0.1772936049708225
2023-09-12 04:00:00+01:00,0.49931710958480835,0.14737399119226624
2023-09-12 08:00:00+01:00,0.41844573616981506,0.21114656600689
2023-09-12 12:00:00+01:00,0.6092354655265808,0.618103115230811
2023-09-12 16:00:00+01:00,0.5932253003120422,0.9317798175998725
2023-09-12 20:00:00+01:00,0.6204310059547424,0.885842050470665
2023-09-13 00:00:00+01:00,0.6258090138435364,0.78208262091754
2023-09-13 04:00:00+01:00,0.6122011542320251,0.8047302581129125
2023-09-13 08:00:00+01:00,1.0558786392211914,0.79865078601477
2023-09-13 12:00:00+01:00,1.3594166040420532,1.4109173061959
