,ypred_svr,ytest_svr
2023-07-26 12:00:00+01:00,3.7967730684593524,4.1999998092651
2023-07-26 16:00:00+01:00,3.900398221352396,4.1999998092651
2023-07-26 20:00:00+01:00,3.887391488983637,4.1999998092651
2023-07-27 00:00:00+01:00,3.7305682013737798,4.1999998092651
2023-07-27 04:00:00+01:00,3.9260079906286993,4.1999998092651
2023-07-27 08:00:00+01:00,3.8419639785843533,4.1999998092651
2023-07-27 12:00:00+01:00,3.784983644630381,4.191119633909651
2023-07-27 16:00:00+01:00,3.7525919107464594,4.094531920549125
2023-07-27 20:00:00+01:00,3.738472182873218,3.592436461930725
2023-07-28 00:00:00+01:00,2.9156375800933296,3.3388124578422502
2023-07-28 04:00:00+01:00,3.0256553167327915,3.15617400181515
2023-07-28 08:00:00+01:00,3.0060247479685023,2.927333126922925
2023-07-28 12:00:00+01:00,2.963566600053693,2.906925606785375
2023-07-28 16:00:00+01:00,2.9443585244466384,2.84278090699035
2023-07-28 20:00:00+01:00,3.0114211929699493,1.881612536799375
2023-07-29 00:00:00+01:00,2.401884571040592,1.696078332776975
2023-07-29 04:00:00+01:00,2.3877979391983564,2.112571938399125
2023-07-29 08:00:00+01:00,2.4497835428161503,2.169534325881825
2023-07-29 12:00:00+01:00,2.384056997899255,3.9524353944225004
2023-07-29 16:00:00+01:00,3.2192344266502446,3.171690181735525
2023-07-29 20:00:00+01:00,2.7716580061086162,2.807092841132225
2023-07-30 00:00:00+01:00,3.173865505114015,2.2649487579075025
2023-07-30 04:00:00+01:00,3.3657131714681525,2.985690795439631
2023-07-30 08:00:00+01:00,3.4872291042727213,4.1999998092651
2023-07-30 12:00:00+01:00,3.363582569023736,4.1999998092651
2023-07-30 16:00:00+01:00,3.1323624561880608,4.1999998092651
2023-07-30 20:00:00+01:00,3.08798584988419,4.1999998092651
2023-07-31 00:00:00+01:00,3.7099207571341504,4.1999998092651
2023-07-31 04:00:00+01:00,3.9307325651604863,4.1999998092651
2023-07-31 08:00:00+01:00,3.849253050880792,4.1999998092651
2023-07-31 12:00:00+01:00,3.784298268757744,4.1999998092651
2023-07-31 16:00:00+01:00,3.753919821387832,4.1999998092651
2023-07-31 20:00:00+01:00,3.744047203295989,4.1999998092651
2023-08-01 00:00:00+01:00,3.427124609242543,3.99262855372415
2023-08-01 04:00:00+01:00,3.59285532891014,3.46885729630025
2023-08-01 08:00:00+01:00,3.5635561469872434,3.407365938312925
2023-08-01 12:00:00+01:00,3.6712617201970765,3.6933429657098
2023-08-01 16:00:00+01:00,3.6941494077344643,4.1999998092651
2023-08-01 20:00:00+01:00,3.7303153152950257,4.1999998092651
2023-08-02 00:00:00+01:00,3.824665103673104,4.1999998092651
2023-08-02 04:00:00+01:00,3.93464479011024,4.1999998092651
2023-08-02 08:00:00+01:00,3.9111095475653306,4.1999998092651
2023-08-02 12:00:00+01:00,3.885656535814407,4.1999998092651
2023-08-02 16:00:00+01:00,3.7996331923415934,4.073131347884551
2023-08-02 20:00:00+01:00,3.8109047204845514,4.0987998473661005
2023-08-03 00:00:00+01:00,3.987806879502147,4.1999998092651
2023-08-03 04:00:00+01:00,4.1642343322727005,4.1999998092651
2023-08-03 08:00:00+01:00,3.7992993724342954,4.1999998092651
2023-08-03 12:00:00+01:00,3.70969390588237,4.1999998092651
2023-08-03 16:00:00+01:00,3.7221169693877214,4.0923892745671
2023-08-03 20:00:00+01:00,3.724164087697955,3.5602650935747002
2023-08-04 00:00:00+01:00,3.7535362093950178,4.142119572003125
2023-08-04 04:00:00+01:00,4.083535293428058,4.1999998092651
2023-08-04 08:00:00+01:00,3.8118486340162354,4.1999998092651
2023-08-04 12:00:00+01:00,3.6232108393631863,4.1999998092651
2023-08-04 16:00:00+01:00,3.8652415965242977,4.1999998092651
2023-08-04 20:00:00+01:00,4.144728783102442,4.1999998092651
2023-08-05 00:00:00+01:00,4.543634031269209,4.182371542590625
2023-08-05 04:00:00+01:00,4.728080178270149,3.069369417105825
2023-08-05 08:00:00+01:00,4.158151989938144,3.5541093352703252
2023-08-05 12:00:00+01:00,3.7368736858498623,4.1999998092651
2023-08-05 16:00:00+01:00,3.4950622712184116,4.1999998092651
2023-08-05 20:00:00+01:00,3.4857979907003283,4.1999998092651
2023-08-06 00:00:00+01:00,4.012441185181567,4.1999998092651
2023-08-06 04:00:00+01:00,4.197289744991652,4.1999998092651
2023-08-06 08:00:00+01:00,3.9871180329006513,4.1999998092651
2023-08-06 12:00:00+01:00,4.031417817809013,4.1999998092651
2023-08-06 16:00:00+01:00,4.095181768109064,4.1999998092651
2023-08-06 20:00:00+01:00,3.8920547462548862,4.1999998092651
2023-08-07 00:00:00+01:00,3.7306526341395765,4.1999998092651
2023-08-07 04:00:00+01:00,4.001232030408186,4.1999998092651
2023-08-07 08:00:00+01:00,3.9050598124584437,4.1999998092651
2023-08-07 12:00:00+01:00,3.9213696942681473,4.1999998092651
2023-08-07 16:00:00+01:00,3.919990342877086,4.1999998092651
2023-08-07 20:00:00+01:00,3.783987315288713,4.1999998092651
2023-08-08 00:00:00+01:00,3.6917216423720203,4.1999998092651
2023-08-08 04:00:00+01:00,3.9343694672075613,4.1999998092651
2023-08-08 08:00:00+01:00,3.8509368921414127,4.1999998092651
2023-08-08 12:00:00+01:00,3.7808058274997878,4.1999998092651
2023-08-08 16:00:00+01:00,3.7528023890132567,4.1999998092651
2023-08-08 20:00:00+01:00,3.7249804515872658,4.1999998092651
2023-08-09 00:00:00+01:00,3.6849386591330298,4.1999998092651
2023-08-09 04:00:00+01:00,3.947841526531738,4.1999998092651
2023-08-09 08:00:00+01:00,3.85794904271637,4.1999998092651
2023-08-09 12:00:00+01:00,3.8151254611849548,4.1999998092651
2023-08-09 16:00:00+01:00,3.7709526115037284,4.188182699434625
2023-08-09 20:00:00+01:00,3.724418796995626,3.7455849302807254
2023-08-10 00:00:00+01:00,2.9983681995406744,3.42880244442705
2023-08-10 04:00:00+01:00,3.13098949580206,3.357978335053725
2023-08-10 08:00:00+01:00,3.0704440688129235,3.2028413556440003
2023-08-10 12:00:00+01:00,3.0254332333620413,2.984263097697975
2023-08-10 16:00:00+01:00,3.021482958343698,2.894618933442575
2023-08-10 20:00:00+01:00,3.0322422572715917,2.5757054170048255
2023-08-11 00:00:00+01:00,2.1030953604720186,1.9898164310747
2023-08-11 04:00:00+01:00,2.1026829588317044,2.0656269999487
2023-08-11 08:00:00+01:00,2.074629700099698,2.2069586683666254
2023-08-11 12:00:00+01:00,2.0475909795183798,2.123044213345325
2023-08-11 16:00:00+01:00,2.077661093096561,1.91761047862735
2023-08-11 20:00:00+01:00,2.1311825438254854,1.6420279795958002
2023-08-12 00:00:00+01:00,1.7709515435247867,1.6079172463773
2023-08-12 04:00:00+01:00,1.709695605113676,1.7117163660937
2023-08-12 08:00:00+01:00,1.69068482105928,1.9768347588317
2023-08-12 12:00:00+01:00,1.6765542144500853,1.913966842572775
2023-08-12 16:00:00+01:00,1.723531040959411,1.7043563390288
2023-08-12 20:00:00+01:00,1.7877428429893854,1.457004616591925
2023-08-13 00:00:00+01:00,1.8236864924174145,1.449842965230075
2023-08-13 04:00:00+01:00,1.7732776805777473,1.473312871003925
2023-08-13 08:00:00+01:00,1.7513812986523616,1.749962944306
2023-08-13 12:00:00+01:00,1.7340924553080426,1.745470629351275
2023-08-13 16:00:00+01:00,1.8237846026978148,3.7873516071634503
2023-08-13 20:00:00+01:00,2.355507193570617,4.1999998092651
2023-08-14 00:00:00+01:00,3.2286261129084686,4.1286435037556
2023-08-14 04:00:00+01:00,3.127055708804562,3.3643442285303253
2023-08-14 08:00:00+01:00,3.050009659466663,3.008543539299925
2023-08-14 12:00:00+01:00,3.0095891522195175,2.55974382067885
2023-08-14 16:00:00+01:00,3.056094570707552,2.16998944678525
2023-08-14 20:00:00+01:00,3.0617268474283184,1.8238261468682
2023-08-15 00:00:00+01:00,1.7711888682925012,1.723809091873875
2023-08-15 04:00:00+01:00,1.7083629897574502,1.743380357812625
2023-08-15 08:00:00+01:00,1.6701730029003599,1.758853244207375
2023-08-15 12:00:00+01:00,1.7070280934220905,1.71391736890125
2023-08-15 16:00:00+01:00,1.755058778656978,1.571182403410525
2023-08-15 20:00:00+01:00,1.762901746428797,1.347119542484975
2023-08-16 00:00:00+01:00,1.2807652295210714,1.10357904936335
2023-08-16 04:00:00+01:00,1.16783075047171,1.0804927648728748
2023-08-16 08:00:00+01:00,1.1705247455308496,1.297006159956375
2023-08-16 12:00:00+01:00,1.1689616193010264,1.1233267206227224
2023-08-16 16:00:00+01:00,1.2169409045148347,0.9552745581481025
2023-08-16 20:00:00+01:00,1.2848814926850587,0.931199210368185
2023-08-17 00:00:00+01:00,1.1545356460878793,0.919806715037535
2023-08-17 04:00:00+01:00,1.0345817983721692,0.919747638133695
2023-08-17 08:00:00+01:00,1.040036160548926,1.2118748786044
2023-08-17 12:00:00+01:00,1.0413114591901056,1.1117389696753
2023-08-17 16:00:00+01:00,1.1084294603359968,1.0460433743097002
2023-08-17 20:00:00+01:00,1.1393159948173908,1.0214648680334
2023-08-18 00:00:00+01:00,1.1236998548480337,0.9845459865842525
2023-08-18 04:00:00+01:00,1.014428806493307,1.01659387210676
2023-08-18 08:00:00+01:00,1.0232507253049588,1.0012328730031275
2023-08-18 12:00:00+01:00,1.0141495249865895,0.967030947898195
2023-08-18 16:00:00+01:00,1.0636230853751225,0.9587513850523325
2023-08-18 20:00:00+01:00,1.1361085317573043,0.866037438940805
2023-08-19 00:00:00+01:00,0.9925713260187096,0.8150907249194974
2023-08-19 04:00:00+01:00,0.8596294848396495,0.821433382960165
2023-08-19 08:00:00+01:00,0.8658924248816044,0.8291664770366725
2023-08-19 12:00:00+01:00,0.8616117976132037,0.8007269392083975
2023-08-19 16:00:00+01:00,0.9194365566821129,0.7772354781627652
2023-08-19 20:00:00+01:00,0.9987712540910606,0.76467708517039
2023-08-20 00:00:00+01:00,0.9315073372669807,0.7432817853579675
2023-08-20 04:00:00+01:00,0.7892526394096221,0.7523465889787752
2023-08-20 08:00:00+01:00,0.7996152087599859,0.7615669587704049
2023-08-20 12:00:00+01:00,0.7996998535641787,0.7338595459105149
2023-08-20 16:00:00+01:00,0.8557728919428903,0.718711761541485
2023-08-20 20:00:00+01:00,0.9332691346558081,0.706047108885355
2023-08-21 00:00:00+01:00,0.9797325258337001,0.681257260637695
2023-08-21 04:00:00+01:00,0.8398948547865772,0.7087465718157757
2023-08-21 08:00:00+01:00,0.8456732718322827,0.879813026958083
2023-08-21 12:00:00+01:00,0.8455176502323851,0.9576021009756918
2023-08-21 16:00:00+01:00,0.8995044315993563,0.9504615248939909
2023-08-21 20:00:00+01:00,0.972667186664056,0.7872202946357838
2023-08-22 00:00:00+01:00,0.9729177513720871,0.6667608454140763
2023-08-22 04:00:00+01:00,0.8446686791942657,0.6701138458687025
2023-08-22 08:00:00+01:00,0.8477767081434842,0.8642200199958026
2023-08-22 12:00:00+01:00,0.847795015462729,0.9317367224477751
2023-08-22 16:00:00+01:00,0.9022593963128448,0.9306956524662175
2023-08-22 20:00:00+01:00,0.9777375587838154,0.86712562983294
2023-08-23 00:00:00+01:00,1.0135461789332656,0.84099248679409
2023-08-23 04:00:00+01:00,0.893096198504999,0.8612895140212949
2023-08-23 08:00:00+01:00,0.8957296340408613,0.8862000162481125
2023-08-23 12:00:00+01:00,0.8948867901457834,0.84228139065873
2023-08-23 16:00:00+01:00,0.9422617975459175,0.8348486993544325
2023-08-23 20:00:00+01:00,1.0147760043903475,0.7828975602348675
2023-08-24 00:00:00+01:00,0.8948738419032217,0.5865705217218975
2023-08-24 04:00:00+01:00,0.7642947628654595,0.5877179544423274
2023-08-24 08:00:00+01:00,0.7643760537963161,0.7155788067397025
2023-08-24 12:00:00+01:00,0.7641665302301204,0.7997566215009075
2023-08-24 16:00:00+01:00,0.8273586609963944,0.975096436852045
2023-08-24 20:00:00+01:00,1.0709300860929187,1.582354014666725
2023-08-25 00:00:00+01:00,1.7068861968912576,1.60162523039095
2023-08-25 04:00:00+01:00,1.5210188596792589,1.214914704196375
2023-08-25 08:00:00+01:00,1.2049720838123803,1.0232609461171924
2023-08-25 12:00:00+01:00,1.2475790103630977,0.9338352084159874
2023-08-25 16:00:00+01:00,1.3721907072528274,0.9362033467865349
2023-08-25 20:00:00+01:00,1.3082359524377167,1.17641118849245
2023-08-26 00:00:00+01:00,2.222204164278237,1.385722775087575
2023-08-26 04:00:00+01:00,2.5315743489862474,1.212815448166025
2023-08-26 08:00:00+01:00,2.1695789154735925,1.193164660922095
2023-08-26 12:00:00+01:00,2.1778756872671035,4.17278029134375
2023-08-26 16:00:00+01:00,3.009819299522872,4.1999998092651
2023-08-26 20:00:00+01:00,2.281087296887878,3.3265925707749
2023-08-27 00:00:00+01:00,3.504309503729084,3.8448853684041255
2023-08-27 04:00:00+01:00,4.1739483299345626,4.1999998092651
2023-08-27 08:00:00+01:00,4.597178153430469,4.1999998092651
2023-08-27 12:00:00+01:00,4.992051087063957,4.1999998092651
2023-08-27 16:00:00+01:00,4.561381549996944,4.1999998092651
2023-08-27 20:00:00+01:00,4.066182207400535,4.1999998092651
2023-08-28 00:00:00+01:00,4.1034227228309295,4.1999998092651
2023-08-28 04:00:00+01:00,4.618581479647932,4.1884081828768505
2023-08-28 08:00:00+01:00,4.798510392314057,4.178952773865975
2023-08-28 12:00:00+01:00,4.566387000873209,4.1999998092651
2023-08-28 16:00:00+01:00,4.288168780521916,3.656342212012075
2023-08-28 20:00:00+01:00,4.360175999082654,2.6169534133468497
2023-08-29 00:00:00+01:00,3.3796776889750597,2.77086066365585
2023-08-29 04:00:00+01:00,3.532042691007022,2.015924110943417
2023-08-29 08:00:00+01:00,3.3705174705115852,3.76974088099395
2023-08-29 12:00:00+01:00,3.0093751054751197,3.228091137313675
2023-08-29 16:00:00+01:00,2.8221430904685127,4.188222659053475
2023-08-29 20:00:00+01:00,2.7917936247781108,4.1999998092651
2023-08-30 00:00:00+01:00,3.4753235984504025,4.1999998092651
2023-08-30 04:00:00+01:00,3.657122622909883,4.155824401720874
2023-08-30 08:00:00+01:00,3.582112970821717,3.6785302392452
2023-08-30 12:00:00+01:00,3.536986639197827,3.1140368270067
2023-08-30 16:00:00+01:00,3.519605382990516,4.15135547461605
2023-08-30 20:00:00+01:00,3.5037029603183596,4.1449503186225
2023-08-31 00:00:00+01:00,3.6659338247059816,4.1439200576154
2023-08-31 04:00:00+01:00,3.871950800793201,4.163663561470425
2023-08-31 08:00:00+01:00,3.8142764503051887,4.142258090644925
2023-08-31 12:00:00+01:00,3.8097315872166106,4.131669677880925
2023-08-31 16:00:00+01:00,3.721018163941972,4.130258822712175
2023-08-31 20:00:00+01:00,3.678799245442574,4.0981202029195245
2023-09-01 00:00:00+01:00,3.639684057198311,4.07840425959315
2023-09-01 04:00:00+01:00,3.8343115699724724,4.1052816678737
2023-09-01 08:00:00+01:00,3.745073429265381,4.134453675741092
2023-09-01 12:00:00+01:00,3.693617849212339,4.159184355610815
2023-09-01 16:00:00+01:00,3.684188713807687,4.1251958162939495
2023-09-01 20:00:00+01:00,3.6764905894149624,4.024513105398587
2023-09-02 00:00:00+01:00,2.84367340743415,3.63323971019065
2023-09-02 04:00:00+01:00,2.9327113239646003,3.280055206212475
2023-09-02 08:00:00+01:00,2.879309287216919,2.7430676831028
2023-09-02 12:00:00+01:00,2.8403061871900843,2.491774191917425
2023-09-02 16:00:00+01:00,2.8541987018085795,2.01324418409145
2023-09-02 20:00:00+01:00,2.8737199348560893,1.844343722788025
2023-09-03 00:00:00+01:00,1.6714905394091648,1.729170028298475
2023-09-03 04:00:00+01:00,1.5991184064605743,1.67682444392635
2023-09-03 08:00:00+01:00,1.5982617688281013,1.6075969343985501
2023-09-03 12:00:00+01:00,1.5871447048281386,1.500079017421275
2023-09-03 16:00:00+01:00,1.6285727769455034,1.4530216486489
2023-09-03 20:00:00+01:00,1.6751234368605583,1.348162091624125
2023-09-04 00:00:00+01:00,1.4993703218414427,1.322429003634725
2023-09-04 04:00:00+01:00,1.4154470372973968,1.348312926478225
2023-09-04 08:00:00+01:00,1.419578424958495,1.558654486086875
2023-09-04 12:00:00+01:00,1.40723717254326,1.6462686596096
2023-09-04 16:00:00+01:00,1.4548141704915465,1.4458069227118249
2023-09-04 20:00:00+01:00,1.5172810013997124,1.154290854218425
2023-09-05 00:00:00+01:00,1.3192907770710962,1.1338313343976
2023-09-05 04:00:00+01:00,1.2131071151048234,1.21049645084725
2023-09-05 08:00:00+01:00,1.2282129457989586,1.459831946498125
2023-09-05 12:00:00+01:00,1.2213600386272372,1.24169292448635
2023-09-05 16:00:00+01:00,1.264185644795253,1.1070482187529
2023-09-05 20:00:00+01:00,1.3250124989040113,0.9480394187812025
2023-09-06 00:00:00+01:00,1.0537914040119227,0.8493845555011775
2023-09-06 04:00:00+01:00,0.9234459798765211,0.83765547243555
2023-09-06 08:00:00+01:00,0.9458153827090191,0.9323616618560775
2023-09-06 12:00:00+01:00,0.9441287016610536,0.9280303005418424
2023-09-06 16:00:00+01:00,0.9956887020801778,0.9263964815080226
2023-09-06 20:00:00+01:00,1.0628302338734799,0.8027119466192175
2023-09-07 00:00:00+01:00,0.9990082044605563,0.7382505837638276
2023-09-07 04:00:00+01:00,0.8581895047796236,0.74618105837171
2023-09-07 08:00:00+01:00,0.8792071181681452,0.900577870263455
2023-09-07 12:00:00+01:00,0.8788237625488554,0.91596621214998
2023-09-07 16:00:00+01:00,0.9369371106056791,0.9125064929770975
2023-09-07 20:00:00+01:00,1.006858104538647,0.72133274257339
2023-09-08 00:00:00+01:00,0.9517762872028088,0.6392258868180224
2023-09-08 04:00:00+01:00,0.8029830438933152,0.6515365911195475
2023-09-08 08:00:00+01:00,0.8224988144400596,0.8724450440605525
2023-09-08 12:00:00+01:00,0.8249012524828319,0.8895123965179426
2023-09-08 16:00:00+01:00,0.8850158166074897,0.8768443342438524
2023-09-08 20:00:00+01:00,0.9558624204304551,0.6654150747969324
2023-09-09 00:00:00+01:00,0.8254986123589895,0.58092957735062
2023-09-09 04:00:00+01:00,0.6599795734714321,0.58408245444298
2023-09-09 08:00:00+01:00,0.682196198144122,0.5845187713571475
2023-09-09 12:00:00+01:00,0.6872489538146037,0.6685022523883775
2023-09-09 16:00:00+01:00,0.7505640996438935,0.5499621331691775
2023-09-09 20:00:00+01:00,0.8245133758357355,0.53094998388207
2023-09-10 00:00:00+01:00,0.8106990292290623,0.5119241476059
2023-09-10 04:00:00+01:00,0.6475385188939419,0.5248368506791975
2023-09-10 08:00:00+01:00,0.6687739823252938,0.83601148633399
2023-09-10 12:00:00+01:00,0.6743663906766856,0.7068100128117025
2023-09-10 16:00:00+01:00,0.7363961321019308,0.5103700408068426
2023-09-10 20:00:00+01:00,0.8098455763145936,0.476823532653525
2023-09-11 00:00:00+01:00,0.6795426384506146,0.45763194851465
2023-09-11 04:00:00+01:00,0.5020666966607374,0.4781568867865025
2023-09-11 08:00:00+01:00,0.5297359032624958,0.5131874436113425
2023-09-11 12:00:00+01:00,0.5328844884516113,0.4550420429796175
2023-09-11 16:00:00+01:00,0.600540700971911,0.2063864811628875
2023-09-11 20:00:00+01:00,0.6765985000317228,0.1772936049708225
2023-09-12 00:00:00+01:00,0.6940543228925021,0.14737399119226624
2023-09-12 04:00:00+01:00,0.5255774677533939,0.21114656600689
2023-09-12 08:00:00+01:00,0.5507157676827522,0.618103115230811
2023-09-12 12:00:00+01:00,0.5548059648711482,0.9317798175998725
2023-09-12 16:00:00+01:00,0.7424443818906846,0.885842050470665
2023-09-12 20:00:00+01:00,0.7383921286199291,0.78208262091754
2023-09-13 00:00:00+01:00,1.0852805376443737,0.8047302581129125
2023-09-13 04:00:00+01:00,1.0375443175883898,0.79865078601477
2023-09-13 08:00:00+01:00,1.0751148444520113,1.4109173061959
2023-09-13 12:00:00+01:00,1.13141501372266,1.111553856596905
2023-09-13 16:00:00+01:00,1.0141708210830183,0.8656902663883175
2023-09-13 20:00:00+01:00,1.1068977739892234,0.8933351769515475
2023-09-14 00:00:00+01:00,1.3085049456445657,0.9309703566832676
2023-09-14 04:00:00+01:00,1.4510387654846686,0.96652649725297
2023-09-14 08:00:00+01:00,1.2889714756112736,1.8101410394856
2023-09-14 12:00:00+01:00,1.0579566895593504,1.3034865959981001
2023-09-14 16:00:00+01:00,1.1088856304499037,0.9132236795845775
2023-09-14 20:00:00+01:00,1.1961957476414888,0.88054652772026
2023-09-15 00:00:00+01:00,1.0942941188330697,0.843930283035765
2023-09-15 04:00:00+01:00,1.007534909240135,0.8413522566507126
2023-09-15 08:00:00+01:00,1.0182537354160706,1.4553099373382499
2023-09-15 12:00:00+01:00,1.0164616796044461,1.1104807839974624
2023-09-15 16:00:00+01:00,1.0590108279024968,0.82988230412981
2023-09-15 20:00:00+01:00,1.0989072194004086,0.7993159179051925
2023-09-16 00:00:00+01:00,0.9147393122529165,0.7748312408590124
2023-09-16 04:00:00+01:00,0.8150853429188519,0.7866768708065726
2023-09-16 08:00:00+01:00,0.83139366170107,0.797718611208305
2023-09-16 12:00:00+01:00,0.8265699008696737,0.76419202006714
2023-09-16 16:00:00+01:00,0.8709917511887877,0.7367343350570901
2023-09-16 20:00:00+01:00,0.9737257604186208,0.72361371328055
2023-09-17 00:00:00+01:00,0.8958629927246908,0.7127183080568876
2023-09-17 04:00:00+01:00,0.7467080188855487,0.7253036537330725
